subject,mission,mode,HR,HRV,nav,tank,space,trees,nbAOI1,nbAOI2,nbAOI3,nbAOI4,nbAOI5,durAOI1,durAOI2,durAOI3,durAOI4,durAOI5,tank_local_score,HRnorm,label
19.0,3.0,1.0,65.76783952647155,-0.100517576378826,0.0,6.0,0.0,2.0,0.0,22.0,1.0,0.0,7.0,0.0,7356.008000000001,131.95,0.0,1423.61,13.452000000000012,2.123975771483579,1.0
19.0,3.0,0.0,68.61499364675984,-0.10520279703746403,23.0,1.0,1.0,1.0,0.0,2.0,15.0,7.0,10.0,0.0,592.04,3119.8099999999995,1615.589,1895.64,0.0,4.971129891771874,1.0
19.0,3.0,1.0,68.72065055549193,-0.12517295958961966,6.0,5.0,0.0,1.0,0.0,17.0,2.0,3.0,5.0,0.0,5143.534000000001,259.985,832.0,1543.91,0.0,5.07678680050396,1.0
19.0,3.0,1.0,67.0690811535882,-0.1269879634312952,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9323.13,0.0,0.0,0.0,-0.6110000000000042,3.425217398600232,1.0
19.0,3.0,1.0,69.19617114519663,-0.10739555254900933,0.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,9075.229,0.0,0.0,0.0,-19.143,5.552307390208662,1.0
19.0,3.0,0.0,64.06833956219968,-0.04326096988630168,21.0,4.0,0.0,0.0,0.0,8.0,12.0,6.0,11.0,0.0,2159.7,3399.7540000000004,1491.47,2087.709,-22.714000000000002,0.4244758072117136,1.0
19.0,3.0,0.0,70.75471698113209,-0.11111070241948814,30.0,0.0,1.0,1.0,0.0,0.0,26.0,8.0,7.0,0.0,0.0,4471.451,1583.9070000000004,1123.85,-2.2219999999999978,7.110853226144122,1.0
19.0,3.0,1.0,78.61635220125788,-0.12448616515755577,7.0,2.0,0.0,0.0,0.0,5.0,15.0,3.0,10.0,0.0,1311.72,3015.577,323.978,1468.1960000000001,-9.443999999999999,14.972488446269901,1.0
19.0,3.0,0.0,74.85029940119759,-0.08349439857510807,29.0,2.0,0.0,0.0,0.0,5.0,17.0,4.0,9.0,0.0,1775.59,3675.651,659.95,1223.6989999999998,-6.667000000000001,11.206435646209634,1.0
19.0,3.0,1.0,75.13148009015777,-0.12004707201546384,9.0,10.0,0.0,0.0,0.0,22.0,2.0,0.0,8.0,0.0,5706.468999999999,304.02,0.0,976.044,-0.3888700000000001,11.487616335169795,1.0
19.0,3.0,0.0,74.487895716946,-0.027510153992711645,12.0,0.0,0.0,0.0,0.0,7.0,10.0,6.0,16.0,0.0,1623.96,2535.799,943.971,3463.4420000000005,13.142499999999998,10.844031961958029,1.0
19.0,3.0,1.0,67.89890607317993,-0.09630267518556283,4.0,3.0,0.0,0.0,0.0,13.0,8.0,5.0,10.0,0.0,2154.75,1699.95,1155.947,3879.42,-2.0,4.255042318191961,1.0
19.0,3.0,0.0,70.69635913750443,-0.1130597622307349,24.0,0.0,1.0,1.0,0.0,11.0,34.0,0.0,2.0,0.0,2070.405,5579.723999999998,0.0,335.98,0.0,7.052495382516447,1.0
19.0,3.0,1.0,69.68641114982579,-0.06526473944786812,4.0,7.0,0.0,1.0,0.0,14.0,4.0,0.0,4.0,0.0,5703.37,1055.74,0.0,548.008,11.427999999999999,6.0425473948378166,1.0
19.0,3.0,1.0,60.901339829476264,-0.05236685587714576,0.0,7.0,0.0,1.0,0.0,19.0,0.0,0.0,3.0,0.0,8615.128,0.0,0.0,464.0,19.762000000000004,-2.742523925511712,1.0
19.0,3.0,1.0,59.79073243647235,-0.02773603638617189,0.0,5.0,0.0,1.0,0.0,30.0,1.0,0.0,4.0,0.0,8359.35,136.0,0.0,1103.89,24.28600000000001,-3.853131318515622,1.0
19.0,3.0,1.0,61.57003591585429,-0.04237066774250342,0.0,8.0,0.0,1.0,0.0,23.0,1.0,2.0,4.0,0.0,7395.425,363.98,256.0,859.98,17.959999999999994,-2.0738278391336777,1.0
19.0,3.0,1.0,67.02412868632709,0.008780923688649217,0.0,5.0,0.0,0.0,0.0,14.0,2.0,3.0,8.0,0.0,4727.592000000001,672.03,875.81,2843.5029999999997,-1.1670000000000016,3.3802649313391204,1.0
19.0,3.0,1.0,66.07929515418503,-0.12304906170822096,0.0,9.0,0.0,0.0,0.0,19.0,3.0,0.0,5.0,0.0,7303.17,843.87,0.0,1255.9,1.2220000000000084,2.4354313991970495,1.0
19.0,3.0,0.0,69.00076667518528,-0.12117618762178314,25.0,0.0,1.0,1.0,0.0,2.0,27.0,5.0,10.0,0.0,296.02,4355.957,1119.95,1739.996,-2.3329999999999984,5.356902920197307,1.0
19.0,3.0,1.0,65.0994575045208,-0.05299222524465536,2.0,9.0,0.0,2.0,0.0,25.0,0.0,0.0,5.0,0.0,5783.609,0.0,0.0,648.076,-5.555999999999997,1.4555937495328308,1.0
19.0,3.0,0.0,68.52791878172589,-0.12884193438535138,16.0,2.0,0.0,0.0,0.0,18.0,15.0,1.0,3.0,0.0,3892.493,4051.5759999999996,144.0,487.901,-62.333,4.884055026737919,1.0
19.0,3.0,1.0,73.18858258111734,-0.13434463664423982,0.0,9.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,8551.207999999999,0.0,0.0,0.0,-5.8889,9.544718826129376,1.0
19.0,3.0,1.0,75.44322897019994,-0.1074269043068685,0.0,9.0,0.0,1.0,0.0,21.0,0.0,0.0,4.0,0.0,9279.235,0.0,0.0,427.931,4.8571,11.79936521521197,1.0
19.0,3.0,0.0,72.14139713839124,-0.08605747106550507,21.0,0.0,1.0,1.0,0.0,2.0,18.0,10.0,10.0,0.0,1623.76,2955.842,2195.73,1487.91,9.047,8.497533383403272,1.0
19.0,3.0,0.0,71.616137502984,-0.12315341669458707,35.0,4.0,0.0,0.0,0.0,16.0,13.0,4.0,0.0,0.0,5011.615,3495.34,836.0,0.0,-7.445,7.972273747996034,1.0
19.0,3.0,0.0,74.46016381236039,-0.13090536462399108,37.0,0.0,1.0,1.0,0.0,4.0,21.0,12.0,0.0,0.0,723.8910000000001,3998.887,2280.274,0.0,-0.11109999999999998,10.816300057372425,1.0
19.0,3.0,1.0,74.719800747198,-0.10157120131491253,8.0,6.0,0.0,0.0,0.0,24.0,0.0,8.0,0.0,0.0,4991.272,0.0,1979.91,0.0,-0.77778,11.075936992210023,1.0
19.0,3.0,0.0,74.99062617172855,-0.05562580197026532,23.0,5.0,0.0,0.0,0.0,17.0,6.0,9.0,6.0,0.0,2795.665,1479.84,2139.98,1124.02,0.0,11.346762416740567,1.0
19.0,3.0,1.0,70.43080173729311,-0.08247908041585009,8.0,8.0,0.0,0.0,0.0,22.0,0.0,2.0,7.0,0.0,6139.611999999999,0.0,623.98,1007.72,0.0,6.7869379823051394,1.0
19.0,3.0,1.0,64.86486486486486,-0.06329162325302802,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,8979.358,0.0,0.0,0.0,20.27,1.2210011098768874,1.0
19.0,3.0,1.0,68.57926620185164,-0.1156158135388932,0.0,6.0,0.0,0.0,0.0,17.0,2.0,0.0,11.0,0.0,4596.478999999998,795.89,0.0,2799.640000000001,20.706,4.9354024468636695,1.0
19.0,3.0,0.0,69.7350069735007,0.02860023298367481,29.0,3.0,0.0,0.0,0.0,16.0,6.0,6.0,8.0,0.0,2987.9770000000003,2127.77,1227.851,1287.59,-3.126999999999996,6.091143218512733,1.0
19.0,3.0,0.0,67.37031214911298,-0.08456878271921682,29.0,3.0,1.0,1.0,0.0,4.0,21.0,5.0,0.0,0.0,2219.7,4479.666,759.65,0.0,-3.0,3.726448394125008,1.0
19.0,3.0,1.0,64.11626415900832,-0.057445380305441725,0.0,4.0,0.0,2.0,0.0,21.0,8.0,0.0,6.0,0.0,5335.4169999999995,1783.9460000000001,0.0,979.837,-1.7780000000000058,0.4724004040203553,1.0
19.0,3.0,1.0,65.33101045296165,-0.055914959707508434,0.0,11.0,0.0,1.0,0.0,20.0,0.0,0.0,1.0,0.0,9063.053999999998,0.0,0.0,171.98,24.611000000000004,1.687146697973695,1.0
19.0,3.0,1.0,66.1448572373498,-0.0781070078160429,0.0,12.0,0.0,1.0,0.0,28.0,0.0,0.0,1.0,0.0,7923.474,0.0,0.0,151.99,16.881,2.500993482361828,1.0
19.0,3.0,1.0,68.35269993164731,-0.10825073252006172,0.0,5.0,0.0,0.0,0.0,25.0,3.0,0.0,7.0,0.0,7399.439,551.96,0.0,1187.89,12.62700000000001,4.708836176659339,1.0
19.0,3.0,0.0,78.62759113652608,-0.142496065055817,25.0,0.0,2.0,2.0,0.0,4.0,22.0,3.0,7.0,0.0,1392.0,4523.297000000001,663.99,912.008,-2.111000000000004,14.98372738153811,1.0
19.0,3.0,1.0,80.88433540037745,-0.1270859451448956,6.0,5.0,0.0,0.0,0.0,20.0,8.0,1.0,1.0,0.0,5979.088000000001,1735.78,100.0,200.01,-1.0,17.240471645389487,1.0
19.0,3.0,1.0,76.90335811330428,-0.02814952247200195,0.0,5.0,0.0,0.0,0.0,28.0,0.0,2.0,4.0,0.0,6739.359,0.0,291.866,628.0,4.222000000000008,13.25949435831631,1.0
19.0,3.0,0.0,66.48936170212768,-0.08737612341151542,3.0,3.0,0.0,0.0,0.0,16.0,4.0,4.0,4.0,0.0,6951.34,668.02,983.99,683.99,-54.61099999999999,2.845497947139698,1.0
19.0,3.0,0.0,72.05476161883033,-0.1015563620999629,37.0,0.0,1.0,1.0,0.0,2.0,28.0,8.0,0.0,0.0,315.997,3855.384999999999,1439.964,0.0,-7.333000000000002,8.410897863842358,1.0
19.0,3.0,0.0,70.99751508697194,-0.04556063719869791,34.0,0.0,2.0,2.0,0.0,1.0,31.0,5.0,3.0,0.0,136.0,4511.235,1131.87,359.976,-12.444,7.3536513319839765,1.0
19.0,3.0,0.0,69.71070059254096,-0.09530723851352876,40.0,0.0,1.0,1.0,0.0,2.0,20.0,9.0,5.0,0.0,427.852,3811.1259999999997,1955.865,1092.02,-4.44447,6.066836837552991,1.0
19.0,3.0,0.0,78.61635220125788,-0.1014637827092422,39.0,0.0,1.0,1.0,0.0,1.0,22.0,7.0,3.0,0.0,87.984,3823.476000000001,1387.6219999999996,548.0060000000002,0.0,14.972488446269901,1.0
19.0,3.0,0.0,89.82035928143713,-0.14533561362536146,37.0,0.0,2.0,2.0,0.0,2.0,17.0,8.0,6.0,0.0,215.997,3015.473,2219.93,979.83,0.0,26.176495526449145,1.0
19.0,3.0,0.0,95.43502465404804,-0.1580376255307138,43.0,0.0,0.0,0.0,0.0,3.0,8.0,18.0,3.0,0.0,284.081,1059.71,3875.594,544.01,0.0,31.791160899060067,1.0
19.0,3.0,0.0,96.68063164679343,-0.15053233790347312,35.0,0.0,1.0,1.0,0.0,2.0,15.0,12.0,6.0,0.0,295.98,2571.998,2499.7610000000004,1215.83,0.0,33.03676789180545,1.0
19.0,3.0,1.0,75.44322897019994,-0.03246060942763876,6.0,7.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,0.0,5411.566999999999,0.0,2295.7200000000007,0.0,-0.92063,11.79936521521197,1.0
19.0,3.0,1.0,72.35017484625587,-0.12249005695770054,0.0,13.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,6471.4209999999985,84.009,0.0,0.0,14.555799999999998,8.706311091267914,1.0
19.0,4.0,0.0,67.96556411418214,-0.08899447219249329,27.0,0.0,0.0,0.0,0.0,2.0,17.0,12.0,4.0,0.0,272.01,4639.026000000002,2763.762000000001,1207.88,-30.0,8.261050857756318,1.0
19.0,4.0,0.0,74.7477264233213,-0.114927839499098,39.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,3.0,0.0,240.00400000000002,0.0,7423.259999999998,971.82,-5.0,15.043213166895471,1.0
19.0,4.0,0.0,70.48872180451126,-0.12017195056092232,39.0,0.0,1.0,1.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,4487.58,5055.167,0.0,-2.44441,10.784208548085443,1.0
19.0,4.0,0.0,63.60648786176189,-0.06418663335432154,35.0,0.0,1.0,1.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,5683.803000000001,3927.619,0.0,0.0,3.901974605336072,1.0
19.0,4.0,0.0,67.5219446320054,-0.11479433146829045,40.0,0.0,0.0,0.0,0.0,2.0,19.0,10.0,1.0,0.0,263.98,6783.177,1511.87,103.99,0.0,7.817431375579574,1.0
19.0,4.0,1.0,76.22919578198452,-0.15576765189144828,4.0,5.0,0.0,1.0,0.0,15.0,8.0,1.0,9.0,0.0,3508.528,1604.017,211.98,1579.7620000000002,0.0,16.52468252555869,1.0
19.0,4.0,1.0,72.87744443094863,-0.18597431073602344,0.0,13.0,0.0,1.0,0.0,26.0,0.0,0.0,2.0,0.0,7543.319,0.0,0.0,247.97,6.32541,13.172931174522803,1.0
19.0,4.0,0.0,73.45939327982587,-0.13618058285997806,18.0,2.0,2.0,2.0,0.0,7.0,16.0,6.0,7.0,0.0,2459.82,3067.572,1603.81,1484.0,15.5716,13.754880023400046,1.0
19.0,4.0,1.0,71.36909718092069,-0.1269977340173063,11.0,6.0,0.0,0.0,0.0,16.0,3.0,2.0,5.0,0.0,4354.947,615.99,816.04,1175.51,-4.0,11.664583924494849,1.0
19.0,4.0,1.0,65.53795740032768,-0.0752533817735219,0.0,7.0,0.0,1.0,1.0,20.0,0.0,0.0,2.0,83.999,7410.882,0.0,0.0,239.851,23.715,5.833444143901857,1.0
19.0,4.0,0.0,60.751803569168466,-0.11051605993182667,27.0,2.0,0.0,0.0,0.0,2.0,11.0,9.0,9.0,0.0,1647.78,4143.62,2072.506,1556.97,3.7780000000000067,1.047290312742632,1.0
19.0,4.0,1.0,67.8272665611576,-0.11454658249661435,11.0,5.0,0.0,0.0,0.0,14.0,6.0,8.0,7.0,0.0,2787.815,1231.85,2175.83,1327.79,-8.221999999999994,8.12275330473176,1.0
19.0,4.0,1.0,70.63809748057453,-0.16249062163912534,0.0,11.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,6531.32,0.0,275.95,0.0,-0.6910000000000025,10.933584224148703,1.0
19.0,4.0,1.0,72.26303745634108,-0.16986551504922984,0.0,8.0,0.0,1.0,0.0,25.0,0.0,0.0,7.0,0.0,6855.628000000001,0.0,0.0,1015.732,27.111000000000004,12.558524199915256,1.0
19.0,4.0,0.0,72.29883518543312,-0.14174823369177286,20.0,2.0,0.0,0.0,0.0,9.0,14.0,4.0,4.0,0.0,2723.578,3447.860000000001,796.26,463.87199999999996,5.356999999999985,12.594321929007291,1.0
19.0,4.0,1.0,68.61499364675986,-0.06557525787821172,2.0,6.0,0.0,1.0,0.0,22.0,5.0,2.0,2.0,0.0,6211.5610000000015,1263.96,392.0,199.91,-2.3329999999999984,8.91048039033403,1.0
19.0,4.0,0.0,70.1426233341127,-0.1454923388850847,21.0,2.0,0.0,0.0,0.0,5.0,8.0,4.0,3.0,0.0,5015.401,3211.696,1103.73,519.85,-0.3970000000000056,10.438110077686872,1.0
19.0,4.0,1.0,73.97361607693256,-0.1805868832994999,8.0,4.0,0.0,0.0,0.0,10.0,6.0,0.0,11.0,0.0,2527.83,1611.64,0.0,2864.11,-42.9441,14.269102820506733,1.0
19.0,4.0,1.0,76.29704984740592,-0.17320228514446478,0.0,9.0,0.0,1.0,0.0,17.0,1.0,2.0,6.0,0.0,6895.248000000001,148.0,356.0,1179.76,10.3091,16.592536590980075,1.0
19.0,4.0,1.0,74.69189592929169,-0.10671443148887833,0.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,8455.249,0.0,0.0,324.01,13.286,14.987382672865849,1.0
19.0,4.0,1.0,66.33499170812603,-0.14090869465574868,0.0,8.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,0.0,8199.347,0.0,0.0,520.0,15.532,6.630478451700198,1.0
19.0,4.0,0.0,70.98911500236629,-0.14854028231531652,21.0,5.0,0.0,0.0,0.0,7.0,20.0,4.0,6.0,0.0,2207.96,3475.668,1371.83,1135.92,5.127000000000002,11.284601745940476,1.0
19.0,4.0,1.0,70.49608355091384,-0.16194265566683747,9.0,10.0,0.0,1.0,0.0,20.0,7.0,4.0,3.0,0.0,5967.0,1127.6799999999996,583.972,367.9,-8.777000000000001,10.791570294488013,1.0
19.0,4.0,0.0,71.37758743754462,-0.14032518648472736,22.0,6.0,0.0,0.0,0.0,8.0,15.0,7.0,4.0,0.0,1679.71,2735.512,2303.96,931.94,-1.0,11.673074181118794,1.0
19.0,4.0,1.0,76.49158592554821,-0.15183212060270335,8.0,9.0,0.0,1.0,0.0,17.0,4.0,2.0,6.0,0.0,5471.783,704.02,1103.76,752.052,-1.7779999999999987,16.787072669122367,1.0
19.0,4.0,1.0,71.99424046076312,-0.1611719100782859,0.0,7.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,8283.39,0.0,0.0,343.981,11.572000000000005,12.289727204337295,1.0
19.0,4.0,0.0,72.93946024799419,-0.17554896397706027,26.0,5.0,1.0,1.0,0.0,11.0,5.0,4.0,7.0,0.0,4487.768,1327.8629999999998,787.86,979.9910000000001,4.365000000000002,13.23494699156835,1.0
19.0,4.0,1.0,74.46016381236039,-0.16191910226689876,6.0,11.0,0.0,0.0,0.0,18.0,2.0,4.0,2.0,0.0,5843.299999999998,623.98,735.96,400.04,-4.443999999999996,14.755650555934565,1.0
19.0,4.0,1.0,75.1973931570372,-0.19031910464942675,0.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,7987.469999999998,0.0,0.0,191.85299999999998,22.539999999999992,15.492879900611383,1.0
19.0,4.0,1.0,73.7100737100737,-0.13966979797821633,0.0,9.0,0.0,0.0,0.0,23.0,0.0,0.0,5.0,0.0,8483.26,0.0,0.0,879.9200000000002,16.111000000000004,14.005560453647876,1.0
19.0,4.0,1.0,71.04795737122559,-0.1831266979231085,0.0,8.0,0.0,0.0,0.0,29.0,0.0,2.0,7.0,0.0,7767.270999999999,0.0,528.0,1391.94,0.1110000000000042,11.343444114799766,1.0
19.0,4.0,1.0,72.71845836868259,-0.1696208653391449,0.0,7.0,0.0,1.0,0.0,19.0,0.0,0.0,5.0,0.0,7447.2040000000015,0.0,0.0,903.96,0.0,13.013945112256765,1.0
19.0,4.0,0.0,70.76306168180211,-0.1410384407467411,24.0,4.0,1.0,1.0,0.0,11.0,17.0,7.0,1.0,0.0,3175.7300000000005,3831.524,1531.9,163.98,-1.4440000000000026,11.058548425376287,1.0
19.0,4.0,0.0,76.86395080707149,-0.1647324550217934,28.0,2.0,0.0,0.0,0.0,10.0,17.0,1.0,3.0,0.0,1775.932,5332.85,428.0,496.0,-72.61099999999998,17.159437550645663,1.0
19.0,4.0,1.0,82.68604359809572,-0.1481277364216848,6.0,11.0,0.0,1.0,0.0,19.0,6.0,0.0,6.0,0.0,5463.656,1479.78,0.0,1023.97,-5.4444,22.981530341669888,1.0
19.0,4.0,0.0,73.91893556732781,-0.124005134393175,22.0,2.0,1.0,1.0,0.0,5.0,14.0,11.0,4.0,0.0,1843.99,3159.538,2503.79,803.909,-2.3334,14.214422310901995,1.0
19.0,4.0,1.0,72.15874924834635,-0.09723348715607326,8.0,9.0,0.0,2.0,0.0,17.0,6.0,0.0,4.0,0.0,5531.8809999999985,1087.76,0.0,892.05,2.7461,12.454235991920529,1.0
19.0,4.0,1.0,67.66662907409496,-0.13732586899139515,0.0,6.0,0.0,0.0,0.0,16.0,0.0,6.0,8.0,0.0,6431.369000000001,0.0,871.98,1571.8129999999999,24.285999999999998,7.96211581766913,1.0
19.0,4.0,1.0,68.87052341597794,-0.1424702280546058,0.0,10.0,0.0,0.0,0.0,19.0,0.0,1.0,11.0,0.0,5423.440000000001,0.0,200.0,2079.567,23.373000000000005,9.166010159552117,1.0
19.0,4.0,1.0,72.44626901714561,-0.1750035064451007,0.0,12.0,0.0,1.0,0.0,19.0,0.0,0.0,7.0,0.0,7271.079000000001,0.0,0.0,1903.7870000000007,22.904999999999994,12.741755760719785,1.0
19.0,4.0,0.0,63.04728546409808,-0.1004673155317648,25.0,0.0,1.0,1.0,0.0,2.0,12.0,5.0,5.0,0.0,1087.76,4139.581,1172.04,971.91,3.3019999999999925,3.3427722076722475,1.0
19.0,4.0,1.0,67.30649383023807,-0.0761675349042858,3.0,8.0,1.0,1.0,0.0,19.0,14.0,0.0,0.0,0.0,5434.116999999998,1839.826,0.0,0.0,-4.334000000000003,7.6019805738122415,1.0
19.0,4.0,0.0,71.5734224024812,-0.16773764156594634,27.0,4.0,0.0,0.0,0.0,16.0,15.0,7.0,3.0,0.0,2571.824,4127.54,1316.394,503.95,5.8089999999999975,11.868909146055387,1.0
19.0,4.0,0.0,69.88120195667365,-0.12059700526538002,27.0,0.0,0.0,0.0,0.0,1.0,21.0,5.0,6.0,0.0,295.87,5599.611000000003,1095.977,1151.92,-80.0,10.176688700247825,1.0
19.0,4.0,0.0,72.7537286285922,-0.11246335948969442,38.0,0.0,1.0,1.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,2935.9700000000007,1823.83,0.0,-10.99965,13.049215372166385,1.0
19.0,4.0,1.0,81.68822328114365,-0.1823388426253736,4.0,2.0,0.0,0.0,0.0,8.0,12.0,6.0,5.0,0.0,1675.874,1699.3469999999998,1507.94,939.89,0.0,21.983710024717823,1.0
19.0,4.0,1.0,84.76970895733258,-0.16181520174311506,0.0,8.0,0.0,0.0,0.0,25.0,1.0,0.0,8.0,0.0,5803.008000000002,88.007,0.0,1076.015,0.0,25.065195700906763,1.0
19.0,4.0,0.0,76.7459708365311,-0.14272913054736158,20.0,3.0,1.0,1.0,0.0,4.0,17.0,4.0,8.0,0.0,647.9300000000002,3847.696,648.01,1647.6329999999996,0.0,17.041457580105273,1.0
19.0,4.0,0.0,75.54772097708387,-0.1576096978071655,43.0,3.0,0.0,0.0,0.0,13.0,10.0,3.0,7.0,0.0,2603.724,1363.93,784.0,991.695,0.0,15.843207720658045,1.0
19.0,4.0,1.0,77.17041800643085,-0.1689209256714047,11.0,5.0,0.0,0.0,0.0,17.0,7.0,1.0,1.0,0.0,5571.11,1207.895,127.86,399.88,0.0,17.465904750005038,1.0
19.0,4.0,0.0,80.63432334363661,-0.15824282585942098,28.0,3.0,0.0,0.0,0.0,4.0,11.0,2.0,4.0,0.0,2227.7110000000002,4315.66,455.98,436.05300000000005,13.9367,20.929810087210786,1.0
19.0,4.0,0.0,71.97696737044144,-0.12684414552382933,17.0,4.0,0.0,0.0,0.0,12.0,4.0,1.0,5.0,0.0,2651.46,927.84,196.0,1439.74,-4.666000000000002,12.272454114015614,1.0
19.0,4.0,0.0,72.47252083584972,-0.1550557296272539,31.0,0.0,2.0,2.0,0.0,2.0,37.0,7.0,1.0,0.0,224.02,6795.156999999999,947.957,144.0,-9.999939999999999,12.768007579423895,1.0
19.0,4.0,0.0,72.54261878853826,-0.10206801907032644,32.0,0.0,1.0,1.0,0.0,2.0,29.0,5.0,3.0,0.0,296.01,6599.185,964.008,355.9840000000001,0.0,12.838105532112436,1.0
19.0,4.0,1.0,77.66990291262134,-0.16688519412969274,6.0,6.0,0.0,0.0,0.0,10.0,9.0,8.0,2.0,0.0,3887.812,1751.7279999999998,1791.885,736.0,0.0,17.965389656195523,1.0
19.0,4.0,1.0,72.84205414592692,-0.15220090615604456,0.0,10.0,0.0,1.0,0.0,25.0,0.0,0.0,2.0,0.0,6827.441000000002,0.0,0.0,271.877,-0.33333,13.137540889501095,1.0
19.0,4.0,0.0,74.84096295372332,-0.11026983031693516,25.0,4.0,1.0,1.0,0.0,7.0,5.0,8.0,5.0,0.0,2687.96,1299.873,2636.79,647.871,13.261799999999996,15.13644969729751,1.0
19.0,4.0,1.0,66.29834254143647,-0.09168349178763874,4.0,6.0,0.0,1.0,0.0,24.0,2.0,2.0,0.0,0.0,6615.355000000001,536.0,176.01,0.0,18.222000000000005,6.593829285010643,1.0
19.0,4.0,1.0,67.31740154830024,-0.1205359325996536,0.0,13.0,0.0,1.0,0.0,13.0,0.0,0.0,5.0,0.0,6503.51,0.0,0.0,867.93,30.539999999999992,7.6128882918744125,1.0
20.0,1.0,0.0,81.75399479747306,-0.024002476146541003,0.0,6.0,0.0,0.0,0.0,18.0,1.0,3.0,0.0,0.0,5270.24,267.98,1203.8,0.0,14.570999999999998,1.7446603751237861,0.0
20.0,1.0,1.0,81.2127774769897,-0.02240990734428681,37.0,1.0,0.0,0.0,0.0,6.0,17.0,7.0,0.0,0.0,1147.79,5415.409000000001,3251.69,0.0,9.207000000000008,1.203443054640445,0.0
20.0,1.0,1.0,82.25939128050453,-0.013181304536087457,1.0,8.0,0.0,1.0,0.0,18.0,4.0,4.0,4.0,0.0,6031.066999999999,947.86,819.81,859.84,-2.0,2.2500568581552614,0.0
20.0,1.0,1.0,85.50662676357419,-0.017608488569095353,0.0,7.0,0.0,1.0,0.0,23.0,3.0,7.0,3.0,0.0,6143.029999999999,471.87,1899.458,635.95,12.858000000000017,5.497292341224907,0.0
20.0,1.0,0.0,86.76789587852494,-0.0240055534079358,19.0,6.0,0.0,0.0,0.0,17.0,4.0,8.0,4.0,0.0,5603.17,1111.94,2219.59,587.96,4.230000000000004,6.758561456175669,0.0
20.0,1.0,1.0,84.89564909798374,-0.013973698123259704,10.0,5.0,0.0,0.0,0.0,12.0,9.0,9.0,5.0,0.0,4383.730000000001,1624.1470000000004,1971.81,951.9,-0.88900000000001,4.886314675634466,0.0
20.0,1.0,0.0,81.28979813033466,-0.015938110135925478,25.0,0.0,0.0,0.0,0.0,8.0,9.0,12.0,5.0,0.0,2323.92,2959.512,3019.6600000000008,884.09,0.0,1.2804637079853762,0.0
20.0,1.0,0.0,81.84422316191517,-0.0212139407357516,18.0,3.0,0.0,0.0,0.0,11.0,10.0,6.0,4.0,0.0,2055.640000000001,4087.27,1199.87,1175.61,-59.99999999999999,1.8348887395658977,0.0
20.0,1.0,1.0,84.72182999152783,-0.014463622896434497,1.0,8.0,0.0,0.0,0.0,20.0,4.0,5.0,5.0,0.0,5986.379,803.94,912.51,999.72,3.8728,4.712495569178556,0.0
20.0,1.0,1.0,83.05647840531563,-0.0064991034179458645,0.0,7.0,0.0,1.0,0.0,9.0,12.0,9.0,6.0,0.0,3075.5640000000003,2507.905,1999.7960000000005,1387.69,10.094999999999997,3.0471439829663467,0.0
20.0,1.0,0.0,80.36431824270024,-0.01605788569066136,22.0,5.0,0.0,0.0,0.0,15.0,6.0,13.0,5.0,0.0,2843.519,1675.88,2963.773,959.95,11.777,0.3549838203509665,0.0
20.0,1.0,0.0,87.23466123873219,-0.0021553413230972207,30.0,2.0,1.0,1.0,0.0,3.0,23.0,6.0,1.0,0.0,1191.97,6982.932,1579.81,123.98,-1.4920000000000044,7.2253268163829185,0.0
20.0,1.0,0.0,82.97607523164154,-0.010951579170394295,31.0,0.0,4.0,2.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,6535.66,2067.850000000001,0.0,-17.221999999999998,2.966740809292276,0.0
20.0,1.0,0.0,83.68200836820084,0.026690610362913904,30.0,0.0,1.0,1.0,0.0,6.0,17.0,12.0,4.0,0.0,1063.96,2755.648,2723.597000000001,707.5,-13.77811,3.6726739458515714,0.0
20.0,1.0,0.0,79.78723404255321,-0.011334158072493552,14.0,12.0,1.0,1.0,0.0,13.0,8.0,1.0,3.0,0.0,5902.82,2183.9300000000007,351.97,707.96,0.0,-0.2221003797960748,0.0
20.0,1.0,1.0,81.72160174339416,-0.018601482998768636,2.0,14.0,0.0,0.0,0.0,14.0,2.0,8.0,2.0,0.0,5023.3,407.98,2207.65,452.0,3.71431,1.7122673210448909,0.0
